S.No,Date,Prvs Closing,Capital Add,Opn Bal,Cash,Online,Roinet,Jio,Go2Sms,Credit,Pending,Damages,Expense,Total,Wthdrwl,Cls Bal,,,,,,,,,,,,
623,12-Feb-2025,227046,₹ 0,"₹ 2,27,046","₹ 1,19,710","₹ 72,625",₹ 969,"₹ 1,920",₹ 321,"₹ 34,504",₹ 0,₹ 0,₹ 0,"₹ 2,30,049",₹ 0,"₹ 2,30,049",,,,,,,,,,,,
624,13-Feb-2025,230049,₹ 0,"₹ 2,30,049","₹ 1,12,560","₹ 80,021","₹ 5,347","₹ 1,026",₹ 321,"₹ 34,504",₹ 0,₹ 0,₹ 0,"₹ 2,33,779",₹ 0,"₹ 2,33,779",,,,,,,,,,,,
625,14-Feb-2025,233779,₹ 0,"₹ 2,33,779","₹ 1,03,000","₹ 85,535","₹ 11,334","₹ 2,479",₹ 321,"₹ 34,504",₹ 0,₹ 0,₹ 0,"₹ 2,37,173",₹ 0,"₹ 2,37,173",,,,,,,,,,,,
626,15-Feb-2025,237173,₹ 0,"₹ 2,37,173","₹ 1,43,960","₹ 43,588","₹ 16,450","₹ 1,582",₹ 321,"₹ 35,004",₹ 0,₹ 0,₹ 0,"₹ 2,40,905",₹ 0,"₹ 2,40,905",,,,,,,,,,,,
627,16-Feb-2025,240905,₹ 0,"₹ 2,40,905","₹ 45,430","₹ 1,17,503","₹ 43,869","₹ 2,218",₹ 321,"₹ 35,004",₹ 0,₹ 0,₹ 0,"₹ 2,44,345",₹ 0,"₹ 2,44,345",,,,,,,,,,,,
628,17-Feb-2025,244345,₹ 0,"₹ 2,44,345","₹ 1,14,920","₹ 95,003","₹ 1,411","₹ 1,697",₹ 321,"₹ 34,704",₹ 0,₹ 0,₹ 0,"₹ 2,48,056",₹ 0,"₹ 2,48,056",,,,,,,,,,,,
629,18-Feb-2025,248056,₹ 0,"₹ 2,48,056","₹ 1,40,580","₹ 69,275","₹ 1,337",₹ 169,₹ 321,"₹ 34,704",₹ 0,₹ 0,"₹ 3,900","₹ 2,50,286",₹ 0,"₹ 2,46,386",,,,,,,,,,,,
630,19-Feb-2025,246386,₹ 0,"₹ 2,46,386","₹ 1,24,740","₹ 79,948","₹ 8,547",₹ 758,₹ 321,"₹ 34,704",₹ 0,₹ 0,₹ 100,"₹ 2,49,118",₹ 0,"₹ 2,49,018",,,,,,,,,,,,
631,20-Feb-2025,249018,₹ 0,"₹ 2,49,018","₹ 81,880","₹ 1,20,616","₹ 8,143","₹ 2,338",₹ 321,"₹ 34,704",₹ 0,₹ 0,"₹ 3,000","₹ 2,51,002",₹ 0,"₹ 2,48,002",,,,,,,,,,,,
632,21-Feb-2025,248002,₹ 0,"₹ 2,48,002","₹ 91,220","₹ 1,17,461","₹ 2,951","₹ 1,542",₹ 321,"₹ 34,704",₹ 0,₹ 0,"₹ 3,900","₹ 2,52,099",₹ 0,"₹ 2,48,199",,,,,,,,,,,,
633,22-Feb-2025,248199,₹ 0,"₹ 2,48,199","₹ 81,680","₹ 1,13,703","₹ 18,971","₹ 1,025",₹ 321,"₹ 34,704",₹ 0,₹ 0,₹ 500,"₹ 2,50,904",₹ 0,"₹ 2,50,404",,,,,,,,,,,,
634,23-Feb-2025,250404,₹ 0,"₹ 2,50,404","₹ 12,285","₹ 1,00,594","₹ 1,05,854",₹ 299,₹ 321,"₹ 34,704",₹ 0,₹ 0,₹ 520,"₹ 2,54,577",₹ 0,"₹ 2,54,057",,,,,,,,,,,,
635,24-Feb-2025,254057,₹ 0,"₹ 2,54,057","₹ 1,58,760","₹ 59,268","₹ 6,414",₹ 299,₹ 321,"₹ 34,704",₹ 0,₹ 0,₹ 0,"₹ 2,59,766",₹ 0,"₹ 2,59,766",,,,,,,,,,,,
636,25-Feb-2025,259766,₹ 0,"₹ 2,59,766","₹ 76,740","₹ 1,42,951","₹ 2,299","₹ 2,280",₹ 321,"₹ 34,704",₹ 0,₹ 0,"₹ 5,000","₹ 2,64,295",₹ 0,"₹ 2,59,295",,,,,,,,,,,,
637,26-Feb-2025,259295,₹ 0,"₹ 2,59,295","₹ 1,44,720","₹ 71,901","₹ 10,102","₹ 1,066",₹ 321,"₹ 35,704",₹ 0,₹ 0,₹ 0,"₹ 2,63,814",₹ 0,"₹ 2,63,814",,,,,,,,,,,,
638,27-Feb-2025,263814,₹ 0,"₹ 2,63,814","₹ 1,48,890","₹ 73,128","₹ 9,678","₹ 1,840",₹ 321,"₹ 35,704",₹ 0,₹ 0,₹ 0,"₹ 2,69,561",₹ 0,"₹ 2,69,561",,,,,,,,,,,,
639,28-Feb-2025,269561,₹ 0,"₹ 2,69,561","₹ 1,17,640","₹ 48,636","₹ 1,195","₹ 2,637",₹ 321,"₹ 32,804","₹ 70,000",₹ 0,₹ 0,"₹ 2,73,233","₹ 70,000","₹ 2,03,233",,,,,,,,,,,,
640,1-Mar-2025,203233,₹ 0,"₹ 2,03,233","₹ 89,850","₹ 53,524","₹ 22,441","₹ 2,428",₹ 321,"₹ 32,804",₹ 0,₹ 0,"₹ 3,250","₹ 2,04,618",₹ 0,"₹ 2,01,368",,,,,,,,,,,,
641,2-Mar-2025,201368,₹ 0,"₹ 2,01,368","₹ 80,300","₹ 85,494","₹ 4,091","₹ 1,842",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 0,"₹ 2,04,852",₹ 0,"₹ 2,04,852",,,,,,,,,,,,
642,3-Mar-2025,204852,₹ 0,"₹ 2,04,852","₹ 1,20,120","₹ 35,028","₹ 20,539","₹ 1,147",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 0,"₹ 2,09,959",₹ 0,"₹ 2,09,959",,,,,,,,,,,,
643,4-Mar-2025,209959,₹ 0,"₹ 2,09,959","₹ 1,71,260","₹ 5,923","₹ 2,417",₹ 105,₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 860,"₹ 2,13,690",₹ 0,"₹ 2,12,830",,,,,,,,,,,,
644,5-Mar-2025,212830,₹ 0,"₹ 2,12,830","₹ 1,09,720","₹ 59,099","₹ 12,942","₹ 1,846",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 0,"₹ 2,16,732",₹ 0,"₹ 2,16,732",,,,,,,,,,,,
645,6-Mar-2025,216732,₹ 0,"₹ 2,16,732","₹ 1,13,890","₹ 62,602","₹ 9,650","₹ 1,618",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 100,"₹ 2,20,985",₹ 0,"₹ 2,20,885",,,,,,,,,,,,
646,7-Mar-2025,220885,₹ 0,"₹ 2,20,885","₹ 1,07,330","₹ 65,672","₹ 15,416","₹ 1,089",₹ 321,"₹ 32,804",₹ 0,₹ 0,"₹ 1,277","₹ 2,23,909",₹ 0,"₹ 2,22,632",,,,,,,,,,,,
647,8-Mar-2025,222632,₹ 0,"₹ 2,22,632","₹ 1,07,330","₹ 65,672","₹ 15,416","₹ 1,089",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 0,"₹ 2,22,632",₹ 0,"₹ 2,22,632",,,,,,,,,,,,
648,9-Mar-2025,222632,₹ 0,"₹ 2,22,632","₹ 1,580","₹ 69,355","₹ 1,21,187","₹ 1,645",₹ 321,"₹ 32,804",₹ 0,₹ 0,₹ 220,"₹ 2,27,112",₹ 0,"₹ 2,26,892",,,,,,,,,,,,
649,10-Mar-2025,226892,₹ 0,"₹ 2,26,892","₹ 90,080","₹ 98,759","₹ 3,627",₹ 362,₹ 321,"₹ 34,204",₹ 0,₹ 0,"₹ 4,180","₹ 2,31,533",₹ 0,"₹ 2,27,353",,,,,,,,,,,,
650,11-Mar-2025,227353,₹ 0,"₹ 2,27,353","₹ 84,460","₹ 68,427","₹ 43,851","₹ 2,014",₹ 321,"₹ 33,704",₹ 0,₹ 0,₹ 500,"₹ 2,33,277",₹ 0,"₹ 2,32,777",,,,,,,,,,,,
651,12-Mar-2025,232777,₹ 0,"₹ 2,32,777","₹ 1,25,040","₹ 60,435","₹ 13,319","₹ 1,338",₹ 321,"₹ 33,704",₹ 0,₹ 0,₹ 0,"₹ 2,34,157",₹ 0,"₹ 2,34,157",,,,,,,,,,,,
652,13-Mar-2025,234157,₹ 0,"₹ 2,34,157","₹ 28,330","₹ 1,58,602","₹ 13,221","₹ 2,323",₹ 321,"₹ 33,704",₹ 0,₹ 0,"₹ 1,200","₹ 2,37,701",₹ 0,"₹ 2,36,501",,,,,,,,,,,,
653,14-Mar-2025,236501,₹ 0,"₹ 2,36,501","₹ 28,330","₹ 1,58,602","₹ 13,221","₹ 2,323",₹ 321,"₹ 33,704",₹ 0,₹ 0,₹ 0,"₹ 2,36,501",₹ 0,"₹ 2,36,501",,,,,,,,,,,,
654,15-Mar-2025,236501,₹ 0,"₹ 2,36,501","₹ 1,38,170","₹ 64,426","₹ 1,509",₹ 347,₹ 321,"₹ 33,704",₹ 0,₹ 0,₹ 0,"₹ 2,38,477",₹ 0,"₹ 2,38,477",,,,,,,,,,,,
655,16-Mar-2025,238477,₹ 0,"₹ 2,38,477","₹ 65,100","₹ 63,508","₹ 74,014",₹ 167,₹ 321,"₹ 37,704",₹ 0,₹ 0,₹ 0,"₹ 2,40,814",₹ 0,"₹ 2,40,814",,,,,,,,,,,,
656,17-Mar-2025,240814,₹ 0,"₹ 2,40,814","₹ 76,830","₹ 80,425","₹ 51,828",₹ 429,₹ 321,"₹ 32,204",₹ 0,₹ 0,"₹ 3,000","₹ 2,45,037",₹ 0,"₹ 2,42,037",,,,,,,,,,,,
657,18-Mar-2025,242037,₹ 0,"₹ 2,42,037","₹ 1,56,890","₹ 49,766","₹ 5,413","₹ 1,782",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,46,376",₹ 0,"₹ 2,46,376",,,,,,,,,,,,
658,19-Mar-2025,246376,₹ 0,"₹ 2,46,376","₹ 1,14,810","₹ 16,114","₹ 84,537","₹ 1,734",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,49,720",₹ 0,"₹ 2,49,720",,,,,,,,,,,,
659,20-Mar-2025,249720,₹ 0,"₹ 2,49,720","₹ 1,54,560","₹ 61,743","₹ 4,769","₹ 1,468",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,55,065",₹ 0,"₹ 2,55,065",,,,,,,,,,,,
660,21-Mar-2025,255065,₹ 0,"₹ 2,55,065","₹ 1,17,625","₹ 75,993","₹ 29,233","₹ 1,032",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 400,"₹ 2,56,808",₹ 0,"₹ 2,56,408",,,,,,,,,,,,
661,22-Mar-2025,256408,₹ 0,"₹ 2,56,408","₹ 34,160","₹ 1,82,542","₹ 8,628",₹ 982,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,58,837",₹ 0,"₹ 2,58,837",,,,,,,,,,,,
662,23-Mar-2025,258837,₹ 0,"₹ 2,58,837","₹ 34,620","₹ 1,73,032","₹ 19,380",₹ 584,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,60,141",₹ 0,"₹ 2,60,141",,,,,,,,,,,,
663,24-Mar-2025,260141,₹ 0,"₹ 2,60,141","₹ 95,340","₹ 1,24,148","₹ 11,790",₹ 456,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,64,259",₹ 0,"₹ 2,64,259",,,,,,,,,,,,
664,25-Mar-2025,264259,₹ 0,"₹ 2,64,259","₹ 1,13,290","₹ 89,910","₹ 32,078",₹ 456,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,68,259",₹ 0,"₹ 2,68,259",,,,,,,,,,,,
665,26-Mar-2025,268259,₹ 0,"₹ 2,68,259","₹ 92,520","₹ 1,41,027","₹ 3,908",₹ 793,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,70,773",₹ 0,"₹ 2,70,773",,,,,,,,,,,,
666,27-Mar-2025,270773,₹ 0,"₹ 2,70,773","₹ 1,08,710","₹ 1,03,881","₹ 23,666","₹ 1,281",₹ 321,"₹ 32,204",₹ 0,₹ 0,"₹ 5,040","₹ 2,75,103",₹ 0,"₹ 2,70,063",,,,,,,,,,,,
667,28-Mar-2025,270063,₹ 0,"₹ 2,70,063","₹ 1,27,870","₹ 94,650","₹ 18,520","₹ 1,988",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,75,553",₹ 0,"₹ 2,75,553",,,,,,,,,,,,
668,29-Mar-2025,275553,₹ 0,"₹ 2,75,553","₹ 70,450","₹ 1,47,647","₹ 27,161","₹ 1,440",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,79,223",₹ 0,"₹ 2,79,223",,,,,,,,,,,,
669,30-Mar-2025,279223,₹ 0,"₹ 2,79,223","₹ 1,35,030","₹ 1,03,325","₹ 7,452",₹ 821,₹ 321,"₹ 32,204",₹ 0,₹ 0,"₹ 2,250","₹ 2,81,403",₹ 0,"₹ 2,79,153",,,,,,,,,,,,
670,31-Mar-2025,279153,₹ 0,"₹ 2,79,153","₹ 33,300","₹ 84,518","₹ 53,304",₹ 724,₹ 321,"₹ 32,204","₹ 80,000",₹ 0,₹ 50,"₹ 2,84,421","₹ 80,000","₹ 2,04,371",,,,,,,,,,,,
671,1-Apr-2025,204371,₹ 0,"₹ 2,04,371","₹ 82,010","₹ 79,749","₹ 14,369",₹ 525,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 443,"₹ 2,09,621",₹ 0,"₹ 2,09,178",,,,,,,,,,,,
672,2-Apr-2025,209178,₹ 0,"₹ 2,09,178","₹ 2,160","₹ 1,57,880","₹ 20,578",₹ 506,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,13,649",₹ 0,"₹ 2,13,649",,,,,,,,,,,,
673,3-Apr-2025,213649,₹ 0,"₹ 2,13,649","₹ 1,12,040","₹ 60,104","₹ 12,705",₹ 506,₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 0,"₹ 2,17,880",₹ 0,"₹ 2,17,880",,,,,,,,,,,,
674,4-Apr-2025,217880,₹ 0,"₹ 2,17,880","₹ 1,43,950","₹ 40,880","₹ 3,471","₹ 1,909",₹ 321,"₹ 32,204",₹ 0,₹ 0,₹ 706,"₹ 2,23,441",₹ 0,"₹ 2,22,735",,,,,,,,,,,,
675,5-Apr-2025,222735,₹ 0,"₹ 2,22,735","₹ 87,360","₹ 1,01,511","₹ 2,632","₹ 1,454",₹ 321,"₹ 32,904",₹ 0,₹ 0,₹ 0,"₹ 2,26,182",₹ 0,"₹ 2,26,182",,,,,,,,,,,,
676,6-Apr-2025,226182,₹ 0,"₹ 2,26,182","₹ 1,12,780","₹ 72,728","₹ 6,712",₹ 625,₹ 321,"₹ 35,154",₹ 0,₹ 0,₹ 170,"₹ 2,28,490",₹ 0,"₹ 2,28,320",,,,,,,,,,,,
677,7-Apr-2025,228320,₹ 0,"₹ 2,28,320","₹ 1,20,440","₹ 72,438","₹ 4,663",₹ 282,₹ 321,"₹ 34,954",₹ 0,₹ 0,₹ 0,"₹ 2,33,098",₹ 0,"₹ 2,33,098",,,,,,,,,,,,
678,8-Apr-2025,233098,₹ 0,"₹ 2,33,098","₹ 1,11,390","₹ 75,460","₹ 10,919","₹ 2,054",₹ 321,"₹ 35,454",₹ 0,₹ 0,₹ 500,"₹ 2,36,098",₹ 0,"₹ 2,35,598",,,,,,,,,,,,
679,9-Apr-2025,235598,₹ 0,"₹ 2,35,598","₹ 1,05,930","₹ 84,164","₹ 12,584",₹ 560,₹ 321,"₹ 35,454",₹ 0,₹ 0,₹ 0,"₹ 2,39,013",₹ 0,"₹ 2,39,013",,,,,,,,,,,,
680,10-Apr-2025,239013,₹ 0,"₹ 2,39,013","₹ 75,570","₹ 89,844","₹ 39,921",₹ 775,₹ 321,"₹ 34,656",₹ 0,₹ 0,"₹ 4,060","₹ 2,45,147",₹ 0,"₹ 2,41,087",,,,,,,,,,,,
681,11-Apr-2025,241087,₹ 0,"₹ 2,41,087","₹ 1,14,450","₹ 75,962","₹ 17,991","₹ 1,929",₹ 321,"₹ 34,656",₹ 0,₹ 0,₹ 0,"₹ 2,45,309",₹ 0,"₹ 2,45,309",,,,,,,,,,,,
682,12-Apr-2025,245309,₹ 0,"₹ 2,45,309","₹ 88,280","₹ 69,303","₹ 54,398","₹ 1,273",₹ 321,"₹ 34,656",₹ 0,₹ 0,₹ 0,"₹ 2,48,231",₹ 0,"₹ 2,48,231",,,,,,,,,,,,
683,13-Apr-2025,248231,₹ 0,"₹ 2,48,231","₹ 1,10,780","₹ 88,629","₹ 14,670",₹ 538,₹ 321,"₹ 34,656",₹ 0,₹ 0,₹ 0,"₹ 2,49,594",₹ 0,"₹ 2,49,594",,,,,,,,,,,,
684,14-Apr-2025,249594,₹ 0,"₹ 2,49,594","₹ 1,12,160","₹ 33,924","₹ 71,867",₹ 957,₹ 321,"₹ 34,656",₹ 0,₹ 0,₹ 450,"₹ 2,54,335",₹ 0,"₹ 2,53,885",,,,,,,,,,,,
685,15-Apr-2025,253885,₹ 0,"₹ 2,53,885","₹ 1,72,940","₹ 43,286","₹ 1,754","₹ 1,961",₹ 321,"₹ 34,656",₹ 0,₹ 0,₹ 0,"₹ 2,54,918",₹ 0,"₹ 2,54,918",,,,,,,,,,,,
686,16-Apr-2025,254918,₹ 0,"₹ 2,54,918","₹ 1,42,880","₹ 71,184","₹ 7,285","₹ 1,513",₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 0,"₹ 2,58,102",₹ 0,"₹ 2,58,102",,,,,,,,,,,,
687,17-Apr-2025,258102,₹ 0,"₹ 2,58,102","₹ 1,64,300","₹ 56,178","₹ 4,368",₹ 68,₹ 321,"₹ 34,919",₹ 0,₹ 0,"₹ 3,000","₹ 2,63,154",₹ 0,"₹ 2,60,154",,,,,,,,,,,,
688,18-Apr-2025,260154,₹ 0,"₹ 2,60,154","₹ 5,740","₹ 1,98,643","₹ 26,001",₹ 68,₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 0,"₹ 2,65,692",₹ 0,"₹ 2,65,692",,,,,,,,,,,,
689,19-Apr-2025,265692,₹ 0,"₹ 2,65,692","₹ 1,70,940","₹ 58,790","₹ 2,824","₹ 1,251",₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 80,"₹ 2,69,125",₹ 0,"₹ 2,69,045",,,,,,,,,,,,
690,20-Apr-2025,269045,₹ 0,"₹ 2,69,045","₹ 1,98,710","₹ 14,787","₹ 21,382","₹ 1,004",₹ 321,"₹ 36,119",₹ 0,₹ 0,₹ 0,"₹ 2,72,323",₹ 0,"₹ 2,72,323",,,,,,,,,,,,
691,21-Apr-2025,272323,₹ 0,"₹ 2,72,323","₹ 1,58,420","₹ 56,058","₹ 24,511",₹ 728,₹ 321,"₹ 36,019",₹ 0,₹ 0,₹ 0,"₹ 2,76,057",₹ 0,"₹ 2,76,057",,,,,,,,,,,,
692,22-Apr-2025,276057,₹ 0,"₹ 2,76,057","₹ 2,08,765","₹ 11,473","₹ 23,003",₹ 301,₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 200,"₹ 2,78,982",₹ 0,"₹ 2,78,782",,,,,,,,,,,,
693,23-Apr-2025,278782,₹ 0,"₹ 2,78,782","₹ 1,70,580","₹ 64,053","₹ 11,212",₹ 631,₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 400,"₹ 2,82,116",₹ 0,"₹ 2,81,716",,,,,,,,,,,,
694,24-Apr-2025,281716,₹ 0,"₹ 2,81,716","₹ 1,47,910","₹ 86,136","₹ 13,129","₹ 1,834",₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 0,"₹ 2,84,249",₹ 0,"₹ 2,84,249",,,,,,,,,,,,
695,25-Apr-2025,284249,₹ 0,"₹ 2,84,249","₹ 2,09,330","₹ 37,406","₹ 2,618","₹ 1,598",₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 0,"₹ 2,86,192",₹ 0,"₹ 2,86,192",,,,,,,,,,,,
696,26-Apr-2025,286192,₹ 0,"₹ 2,86,192","₹ 1,88,910","₹ 59,877","₹ 1,911","₹ 1,282",₹ 321,"₹ 34,919",₹ 0,₹ 0,₹ 0,"₹ 2,87,220",₹ 0,"₹ 2,87,220",,,,,,,,,,,,
697,27-Apr-2025,287220,₹ 0,"₹ 2,87,220","₹ 1,68,890","₹ 76,623","₹ 1,168","₹ 2,109",₹ 321,"₹ 40,919",₹ 0,₹ 0,₹ 0,"₹ 2,90,030",₹ 0,"₹ 2,90,030",,,,,,,,,,,,
698,28-Apr-2025,290030,₹ 0,"₹ 2,90,030","₹ 1,29,380","₹ 89,203","₹ 34,084","₹ 1,501",₹ 321,"₹ 39,919",₹ 0,₹ 0,₹ 0,"₹ 2,94,408",₹ 0,"₹ 2,94,408",,,,,,,,,,,,
699,29-Apr-2025,294408,₹ 0,"₹ 2,94,408","₹ 1,53,870","₹ 45,986","₹ 55,215","₹ 1,252",₹ 321,"₹ 39,919",₹ 0,₹ 0,₹ 0,"₹ 2,96,563",₹ 0,"₹ 2,96,563",,,,,,,,,,,,
700,30-Apr-2025,296563,₹ 0,"₹ 2,96,563","₹ 52,590","₹ 66,224","₹ 1,33,656",₹ 490,₹ 321,"₹ 47,919",₹ 0,₹ 0,₹ 0,"₹ 3,01,200","₹ 1,00,000","₹ 2,01,200",,,,,,,,,,,,
701,1-May-2025,201200,₹ 0,"₹ 2,01,200","₹ 1,12,640","₹ 39,526","₹ 11,137",₹ 432,₹ 321,"₹ 39,919",₹ 0,₹ 0,"₹ 3,800","₹ 2,07,775",₹ 0,"₹ 2,03,975",,,,,,,,,,,,
702,2-May-2025,203975,₹ 0,"₹ 2,03,975","₹ 25,830","₹ 1,06,214","₹ 36,418",₹ 104,₹ 321,"₹ 38,719",₹ 0,₹ 0,₹ 100,"₹ 2,07,706",₹ 0,"₹ 2,07,606",,,,,,,,,,,,
703,3-May-2025,207606,₹ 0,"₹ 2,07,606","₹ 1,19,490","₹ 26,017","₹ 27,441","₹ 1,058",₹ 321,"₹ 36,469",₹ 0,₹ 0,₹ 0,"₹ 2,10,796",₹ 0,"₹ 2,10,796",,,,,,,,,,,,
704,4-May-2025,210796,₹ 0,"₹ 2,10,796","₹ 66,660","₹ 1,08,151","₹ 1,163","₹ 1,319",₹ 321,"₹ 36,469",₹ 0,₹ 0,₹ 0,"₹ 2,14,083",₹ 0,"₹ 2,14,083",,,,,,,,,,,,
705,5-May-2025,214083,₹ 0,"₹ 2,14,083","₹ 1,18,020","₹ 48,020","₹ 10,037","₹ 1,072",₹ 321,"₹ 36,469",₹ 0,₹ 0,"₹ 3,606","₹ 2,17,545",₹ 0,"₹ 2,13,939",,,,,,,,,,,,
706,6-May-2025,213939,₹ 0,"₹ 2,13,939","₹ 1,70,160","₹ 15,303","₹ 1,617",₹ 104,₹ 321,"₹ 31,369",₹ 0,₹ 0,₹ 0,"₹ 2,18,874",₹ 0,"₹ 2,18,874",,,,,,,,,,,,
707,7-May-2025,218874,₹ 0,"₹ 2,18,874","₹ 1,23,540","₹ 60,740","₹ 4,107",₹ 476,₹ 321,"₹ 31,369",₹ 0,₹ 0,₹ 251,"₹ 2,20,804",₹ 0,"₹ 2,20,553",,,,,,,,,,,,
708,8-May-2025,220553,₹ 0,"₹ 2,20,553","₹ 1,36,880","₹ 42,926","₹ 10,997","₹ 1,472",₹ 321,"₹ 31,369",₹ 600,₹ 0,₹ 200,"₹ 2,24,765",₹ 0,"₹ 2,24,565",,,,,,,,,,,,
709,9-May-2025,224565,₹ 0,"₹ 2,24,565","₹ 1,23,760","₹ 57,012","₹ 9,450","₹ 4,295",₹ 321,"₹ 31,369",₹ 600,₹ 0,₹ 570,"₹ 2,27,377",₹ 0,"₹ 2,26,807",,,,,,,,,,,,
710,10-May-2025,226807,₹ 0,"₹ 2,26,807","₹ 48,480","₹ 1,40,403","₹ 1,974","₹ 3,569",₹ 321,"₹ 31,306",₹ 0,₹ 0,"₹ 4,000","₹ 2,30,053",₹ 0,"₹ 2,26,053",,,,,,,,,,,,
711,11-May-2025,226053,₹ 0,"₹ 2,26,053","₹ 56,930","₹ 1,35,842","₹ 2,069","₹ 2,124",₹ 321,"₹ 31,306",₹ 0,₹ 0,₹ 50,"₹ 2,28,642",₹ 0,"₹ 2,28,592",,,,,,,,,,,,
712,12-May-2025,228592,₹ 0,"₹ 2,28,592","₹ 22,570","₹ 1,71,546","₹ 5,045","₹ 1,160",₹ 321,"₹ 31,306",₹ 0,₹ 0,₹ 845,"₹ 2,32,793",₹ 0,"₹ 2,31,948",,,,,,,,,,,,
713,13-May-2025,231948,₹ 0,"₹ 2,31,948","₹ 25,540","₹ 1,73,681","₹ 2,983","₹ 1,471",₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 0,"₹ 2,35,102",₹ 0,"₹ 2,35,102",,,,,,,,,,,,
714,14-May-2025,235102,₹ 0,"₹ 2,35,102","₹ 36,556","₹ 1,67,588","₹ 2,786",₹ 325,₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 0,"₹ 2,38,682",₹ 0,"₹ 2,38,682",,,,,,,,,,,,
715,15-May-2025,238682,₹ 0,"₹ 2,38,682","₹ 35,200","₹ 1,68,907",₹ 842,"₹ 3,927",₹ 321,"₹ 31,306",₹ 0,₹ 0,₹ 0,"₹ 2,40,503",₹ 0,"₹ 2,40,503",,,,,,,,,,,,
716,16-May-2025,240503,₹ 0,"₹ 2,40,503","₹ 1,50,900","₹ 58,542","₹ 1,836","₹ 1,455",₹ 321,"₹ 31,306",₹ 0,₹ 0,₹ 0,"₹ 2,44,360",₹ 0,"₹ 2,44,360",,,,,,,,,,,,
717,17-May-2025,244360,₹ 0,"₹ 2,44,360","₹ 67,530","₹ 1,44,827","₹ 1,129","₹ 1,437",₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 150,"₹ 2,46,500",₹ 0,"₹ 2,46,350",,,,,,,,,,,,
718,18-May-2025,246350,₹ 0,"₹ 2,46,350","₹ 1,49,390","₹ 59,683","₹ 1,312","₹ 4,207",₹ 321,"₹ 31,106",₹ 0,₹ 0,"₹ 3,000","₹ 2,49,019",₹ 0,"₹ 2,46,019",,,,,,,,,,,,
719,19-May-2025,246019,₹ 0,"₹ 2,46,019","₹ 1,47,420","₹ 63,046","₹ 2,518","₹ 3,759",₹ 321,"₹ 31,106",₹ 200,₹ 0,₹ 0,"₹ 2,48,370",₹ 0,"₹ 2,48,370",,,,,,,,,,,,
720,20-May-2025,248370,₹ 0,"₹ 2,48,370","₹ 2,12,640","₹ 2,159","₹ 1,862","₹ 2,905",₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 60,"₹ 2,51,053",₹ 0,"₹ 2,50,993",,,,,,,,,,,,
721,21-May-2025,250993,₹ 0,"₹ 2,50,993","₹ 1,28,300","₹ 88,970","₹ 2,768","₹ 2,397",₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 250,"₹ 2,54,112",₹ 0,"₹ 2,53,862",,,,,,,,,,,,
722,22-May-2025,253862,₹ 0,"₹ 2,53,862","₹ 1,36,310","₹ 84,064","₹ 2,941","₹ 2,348",₹ 321,"₹ 31,106",₹ 797,₹ 0,₹ 118,"₹ 2,58,005",₹ 0,"₹ 2,57,887",,,,,,,,,,,,
723,23-May-2025,257887,₹ 0,"₹ 2,57,887","₹ 92,330","₹ 1,34,274","₹ 2,189","₹ 1,541",₹ 321,"₹ 31,106",₹ 0,₹ 0,₹ 200,"₹ 2,61,961",₹ 0,"₹ 2,61,761",,,,,,,,,,,,
